Lake,Trip_Date,SampNo,STime,Effort,SampSite,UTMEasting,UTMNorthing,Species,Length,Weight
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,99999,128,38
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,77001,178,70
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,183,48
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,99999,187,50
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,99999,189,56
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,99999,184,50
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,99999,177,46
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,99999,181,48
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,99999,178,44
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,99999,180,48
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,99999,185,44
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,77001,60,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,99999,210,120
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,63,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,45,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,67,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,55,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,65,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,72,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,72,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,44,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,62,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,49,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,35,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,53,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,50,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,52,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,53,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,51,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,39,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,58,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,55,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,52,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,45,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,58,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,45,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,75,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,45,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,63,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,46,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,51,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,49,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,43,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,56,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,58,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,45,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,53,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,63,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,60,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,63,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,71,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,56,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,65,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,50,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,80,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,53,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,51,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,65,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,53,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,51,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,45,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,50,
Acton,8/11/2011,1,914,1394,Up1,692916,4383383,20003,57,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,77009,119,34
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,99999,139,48
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,77001,191,92
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,64,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,55,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,63,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,56,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,45,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,55,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,47,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,46,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,49,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,49,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,56,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,51,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,46,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,53,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,60,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,58,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,54,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,60,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,49,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,51,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,41,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,50,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,49,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,52,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,60,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,60,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,55,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,48,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,55,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,44,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,46,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,47,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,53,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,46,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,62,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,54,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,47,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,45,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,58,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,65,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,54,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,55,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,58,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,51,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,49,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,44,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,50,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,57,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,56,
Acton,8/11/2011,2,925,1570,Up2,693277,4382788,20003,50,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,99999,130,22
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,77001,167,56
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,188,50
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,99999,191,58
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,99999,191,52
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,99999,200,66
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,45,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,40,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,55,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,60,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,72,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,63,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,56,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,47,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,55,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,55,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,49,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,41,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,61,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,45,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,65,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,53,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,56,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,48,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,36,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,99,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,45,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,55,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,54,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,49,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,47,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,60,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,45,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,61,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,51,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,60,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,67,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,63,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,51,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,44,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,47,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,69,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,49,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,56,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,50,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,55,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,54,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,48,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,59,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,47,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,58,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,46,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,51,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,63,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,47,
Acton,8/11/2011,3,937,1498,Mid1,693642,4382295,20003,45,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,77009,131,42
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,99999,131,48
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,99999,136,46
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,99999,120,32
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,99999,116,24
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,185,48
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,48,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,50,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,57,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,61,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,49,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,45,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,55,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,62,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,46,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,46,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,40,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,52,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,56,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,55,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,49,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,49,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,46,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,64,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,44,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,51,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,55,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,35,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,46,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,45,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,45,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,43,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,56,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,57,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,48,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,45,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,52,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,47,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,49,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,45,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,45,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,42,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,51,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,67,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,47,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,54,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,49,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,62,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,35,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,37,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,49,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,45,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,45,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,60,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,48,
Acton,8/11/2011,4,947,1446,Mid2,693923,4381837,20003,54,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,179,42
Acton,8/11/2011,5,957,1451,Low1,694231,438449,99999,191,54
Acton,8/11/2011,5,957,1451,Low1,694231,438449,99999,172,58
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,55,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,65,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,53,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,55,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,55,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,67,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,50,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,51,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,47,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,49,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,58,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,39,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,53,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,55,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,52,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,65,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,61,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,44,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,65,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,63,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,60,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,61,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,59,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,60,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,56,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,56,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,49,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,51,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,51,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,61,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,49,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,58,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,65,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,52,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,60,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,45,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,53,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,47,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,53,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,39,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,60,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,52,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,45,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,58,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,65,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,57,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,51,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,54,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,59,
Acton,8/11/2011,5,957,1451,Low1,694231,438449,20003,47,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,77009,135,52
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,58,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,65,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,58,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,66,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,59,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,50,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,48,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,50,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,60,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,61,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,49,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,41,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,81,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,59,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,68,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,40,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,56,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,78,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,48,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,75,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,79,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,52,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,61,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,62,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,47,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,64,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,69,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,57,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,44,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,34,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,51,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,65,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,45,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,44,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,60,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,58,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,66,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,55,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,56,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,54,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,45,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,62,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,50,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,62,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,66,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,45,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,49,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,57,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,84,
Acton,8/11/2011,6,1010,1398,Low2,694351,4381171,20003,59,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,160,40
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,157,38
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,160,38
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,38,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,29,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,28,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,31,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,37,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,30,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,20,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,51,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,58,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,47,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,61,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,66,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,45,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,51,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,38,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,44,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,61,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,43,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,48,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,45,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,51,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,40,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,22,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,27,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,31,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,33,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,47,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,63,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,36,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,67,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,68,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,47,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,63,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,47,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,59,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,66,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,72,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,60,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,72,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,51,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,56,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,73,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,39,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,54,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,41,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,33,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,55,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,41,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,47,
Acton,8/5/2013,1,2105,2336,Up2,692940,4383295,20003,50,
Acton,8/5/2013,2,2123,2118,Up1,593042,4383020,77009,143,56
Acton,8/5/2013,2,2123,2118,Up1,593042,4383020,43003,154,44
Acton,8/5/2013,2,2123,2118,Up1,593042,4383020,43003,125,20
Acton,8/5/2013,2,2123,2118,Up1,593042,4383020,20003,23,
Acton,8/5/2013,2,2123,2118,Up1,593042,4383020,20003,31,
Acton,8/5/2013,2,2123,2118,Up1,593042,4383020,20003,34,
Acton,8/5/2013,2,2123,2118,Up1,593042,4383020,20003,24,
