Lake,Trip_Date,SampSite,UTMEasting,UTMNorthing,ReadDepth,Temp,DO
Burr Oak,5/4/2004,1,409194,4377279,0,17,8.1
Burr Oak,5/4/2004,1,409194,4377279,1,17.1,8.19
Burr Oak,5/4/2004,1,409194,4377279,2,17,8.24
Burr Oak,5/4/2004,1,409194,4377279,3,16.6,8.2
Burr Oak,5/4/2004,1,409194,4377279,4,16,8.13
Burr Oak,5/4/2004,1,409194,4377279,5,14.5,7.85
Burr Oak,5/4/2004,1,409194,4377279,6,11.5,7.21
Burr Oak,5/4/2004,1,409194,4377279,7,9.8,5.37
Burr Oak,5/4/2004,1,409194,4377279,8,9.3,4.48
Burr Oak,6/9/2004,dam,409194,4377279,0,29.1,10.4
Burr Oak,6/9/2004,dam,409194,4377279,1,28.4,10.8
Burr Oak,6/9/2004,dam,409194,4377279,2,23.6,11.5
Burr Oak,6/9/2004,dam,409194,4377279,3,21.9,7.6
Burr Oak,6/9/2004,dam,409194,4377279,4,20.4,3.1
Burr Oak,6/9/2004,dam,409194,4377279,5,19.1,1.3
Burr Oak,6/9/2004,dam,409194,4377279,6,17.8,1.5
Burr Oak,6/9/2004,dam,409194,4377279,7,16.9,1.2
Burr Oak,6/9/2004,dam,409194,4377279,8,16.1,1.1
Burr Oak,6/9/2004,dam,409194,4377279,9,14,1.1
Burr Oak,6/9/2004,dam,409194,4377279,10,13.5,1
Burr Oak,6/9/2004,dam,409194,4377279,11,13.6,1
Burr Oak,6/9/2004,upper,411309,4376865,0,27.9,11.3
Burr Oak,6/9/2004,upper,411309,4376865,1,27.9,11.4
Burr Oak,6/9/2004,upper,411309,4376865,2,25.6,11.3
Burr Oak,6/9/2004,upper,411309,4376865,3,21.9,4.3
Burr Oak,6/9/2004,upper,411309,4376865,4,21.2,1.1
Burr Oak,6/9/2004,upper,411309,4376865,5,21.1,1.1
Burr Oak,8/17/2004,1,409236,4377303,0,26.4,7.52
Burr Oak,8/17/2004,1,409236,4377303,1,25.4,7.52
Burr Oak,8/17/2004,1,409236,4377303,2,24.4,7.58
Burr Oak,8/17/2004,1,409236,4377303,3,23.6,6.24
Burr Oak,8/17/2004,1,409236,4377303,4,23.5,6.11
Burr Oak,8/17/2004,1,409236,4377303,5,23.2,1.51
Burr Oak,8/17/2004,1,409236,4377303,6,20.7,0.93
Burr Oak,8/17/2004,1,409236,4377303,7,18.7,0.87
Burr Oak,8/17/2004,1,409236,4377303,8,17.2,0.81
Burr Oak,8/17/2004,1,409236,4377303,9,16.1,0.78
Burr Oak,8/17/2004,1,409236,4377303,10,15.1,0.77
Burr Oak,8/31/2004,lower,409236,4377303,0,26.9,9.81
Burr Oak,8/31/2004,lower,409236,4377303,1,26.6,9.89
Burr Oak,8/31/2004,lower,409236,4377303,2,25.4,10.13
Burr Oak,8/31/2004,lower,409236,4377303,3,25.1,9.57
Burr Oak,8/31/2004,lower,409236,4377303,4,24.3,4.1
Burr Oak,8/31/2004,lower,409236,4377303,5,22.1,1.54
Burr Oak,8/31/2004,lower,409236,4377303,6,20.6,1.47
Burr Oak,8/31/2004,lower,409236,4377303,7,18.9,1.4
Burr Oak,8/31/2004,lower,409236,4377303,8,17.4,1.34
Burr Oak,8/31/2004,lower,409236,4377303,9,16.5,1.29
Burr Oak,8/31/2004,middle,411411,4376791,0,26.9,8.74
Burr Oak,8/31/2004,middle,411411,4376791,1,26.3,9.14
Burr Oak,8/31/2004,middle,411411,4376791,2,25.4,7.61
Burr Oak,8/31/2004,middle,411411,4376791,3,25.3,7.42
Burr Oak,8/31/2004,middle,411411,4376791,4,24.6,1.38
Burr Oak,8/31/2004,upper,411884,4378509,0,26.4,7.7
Burr Oak,8/31/2004,upper,411884,4378509,1,25.7,5.99
Burr Oak,8/31/2004,upper,411884,4378509,2,24.9,3.19
Burr Oak,8/31/2004,upper,411884,4378509,3,24.9,1.31
Burr Oak,10/5/2004,lower,409243,4377518,0,19.8,5.1
Burr Oak,10/5/2004,lower,409243,4377518,1,19.3,3.4
Burr Oak,10/5/2004,lower,409243,4377518,2,18.9,3.25
Burr Oak,10/5/2004,lower,409243,4377518,3,18.8,3.29
Burr Oak,10/5/2004,lower,409243,4377518,4,18.8,2.9
Burr Oak,10/5/2004,lower,409243,4377518,5,18.8,2.71
Burr Oak,10/5/2004,lower,409243,4377518,6,18.7,2.65
Burr Oak,10/5/2004,lower,409243,4377518,7,18.5,0.11
Burr Oak,10/5/2004,upper,411337,4376867,0,19.7,9.1
Burr Oak,10/5/2004,upper,411337,4376867,1,19.7,9.86
Burr Oak,10/5/2004,upper,411337,4376867,2,19,8.2
Burr Oak,10/5/2004,upper,411337,4376867,3,18.7,7.5
Burr Oak,10/5/2004,upper,411337,4376867,4,18.4,2.7
Burr Oak,10/19/2004,dam,409205,4377285,0,15.6,10.7
Burr Oak,10/19/2004,dam,409205,4377285,1,15.6,7.76
Burr Oak,10/19/2004,dam,409205,4377285,2,15.6,7.02
Burr Oak,10/19/2004,dam,409205,4377285,3,15.6,6.92
Burr Oak,10/19/2004,dam,409205,4377285,4,15.6,6.87
Burr Oak,10/19/2004,dam,409205,4377285,5,15.6,6.85
Burr Oak,10/19/2004,dam,409205,4377285,6,15.6,6.83
Burr Oak,10/19/2004,dam,409205,4377285,7,15.6,6.81
Burr Oak,10/19/2004,dam,409205,4377285,8,15.5,6.1
Burr Oak,10/19/2004,dam,409205,4377285,9,15.5,2.73
Burr Oak,10/19/2004,upper,411237,4376929,0,13.9,11.3
Burr Oak,10/19/2004,upper,411237,4376929,1,13.7,10.8
Burr Oak,10/19/2004,upper,411237,4376929,2,13.6,10.5
Burr Oak,10/19/2004,upper,411237,4376929,3,13.2,10.7
Burr Oak,10/19/2004,upper,411237,4376929,4,13.2,4.5
Burr Oak,11/10/2004,lower,409188,4377273,0,13.3,10.74
Burr Oak,11/10/2004,lower,409188,4377273,1,13.2,9.56
Burr Oak,11/10/2004,lower,409188,4377273,2,13.1,9.36
Burr Oak,11/10/2004,lower,409188,4377273,3,12.9,9.03
Burr Oak,11/10/2004,lower,409188,4377273,4,12.9,8.74
Burr Oak,11/10/2004,lower,409188,4377273,5,12.8,8.61
Burr Oak,11/10/2004,lower,409188,4377273,6,12.8,8.5
Burr Oak,11/10/2004,lower,409188,4377273,7,12.8,8.43
Burr Oak,11/10/2004,lower,409188,4377273,8,12.7,8.34
Burr Oak,11/10/2004,lower,409188,4377273,9,12.6,8.28
Burr Oak,11/10/2004,lower,409188,4377273,10,12.7,0.3
Burr Oak,11/10/2004,upper,411328,4377073,0,12.1,9.6
Burr Oak,11/10/2004,upper,411328,4377073,1,12,9.7
Burr Oak,11/10/2004,upper,411328,4377073,2,11.6,9.6
Burr Oak,11/10/2004,upper,411328,4377073,3,10.7,8.5
Burr Oak,11/10/2004,upper,411328,4377073,4,11.1,4.1
Burr Oak,5/4/2005,9,409212,4377499,1,12.66625,
Burr Oak,5/4/2005,9,409212,4377499,3,12.4305,
Burr Oak,5/4/2005,9,409212,4377499,5,12.4305,
Burr Oak,5/4/2005,9,409212,4377499,7,9.76125,
Burr Oak,5/4/2005,1,409248,4377531,0,14.8,8.14
Burr Oak,5/4/2005,1,409248,4377531,1,14,8.13
Burr Oak,5/4/2005,1,409248,4377531,2,12.4,7.82
Burr Oak,5/4/2005,1,409248,4377531,3,12.3,7.39
Burr Oak,5/4/2005,1,409248,4377531,4,12.2,6.79
Burr Oak,5/4/2005,1,409248,4377531,5,11.7,4.95
Burr Oak,5/4/2005,1,409248,4377531,6,11.1,4.25
Burr Oak,5/4/2005,1,409248,4377531,7,9.8,3.46
Burr Oak,5/4/2005,1,409248,4377531,8,9.1,2.14
Burr Oak,5/4/2005,1,409248,4377531,9,8.8,0.88
Burr Oak,6/7/2005,Dam,409194,4377272,0,26.2,8
Burr Oak,6/7/2005,Dam,409194,4377272,1,25.9,8.1
Burr Oak,6/7/2005,Dam,409194,4377272,2,23.2,9.7
Burr Oak,6/7/2005,Dam,409194,4377272,3,21.5,10.5
Burr Oak,6/7/2005,Dam,409194,4377272,4,17.3,11.4
Burr Oak,6/7/2005,Dam,409194,4377272,5,14.1,8.6
Burr Oak,6/7/2005,Dam,409194,4377272,6,12.3,3.1
Burr Oak,6/7/2005,Dam,409194,4377272,7,11.4,1.5
Burr Oak,6/7/2005,Dam,409194,4377272,8,10.7,1.4
Burr Oak,6/7/2005,Dam,409194,4377272,9,9.9,1.3
Burr Oak,6/7/2005,upper,411193,4376943,0,26.9,9.2
Burr Oak,6/7/2005,upper,411193,4376943,1,26.2,9.3
Burr Oak,6/7/2005,upper,411193,4376943,2,22.6,9.6
Burr Oak,6/7/2005,upper,411193,4376943,3,19,4.5
Burr Oak,6/7/2005,upper,411193,4376943,4,18.7,3.5
Burr Oak,8/3/2005,1,409237,4377521,0,31.8,7.83
Burr Oak,8/3/2005,1,409237,4377521,1,31.2,8.32
Burr Oak,8/3/2005,1,409237,4377521,2,29.4,8.86
Burr Oak,8/3/2005,1,409237,4377521,3,28.1,9.63
Burr Oak,8/3/2005,1,409237,4377521,4,25.8,8.7
Burr Oak,8/3/2005,1,409237,4377521,5,21,3.48
Burr Oak,8/3/2005,1,409237,4377521,6,16.2,0.49
Burr Oak,8/3/2005,1,409237,4377521,7,13,0.03
Burr Oak,8/3/2005,1,409237,4377521,8,11.6,0.01
Burr Oak,8/3/2005,1,409237,4377521,9,11.1,0
Burr Oak,8/3/2005,9,409212,4377499,1,29.94975,
Burr Oak,8/3/2005,9,409212,4377499,3,27.78825,
Burr Oak,8/3/2005,9,409212,4377499,5,27.78825,
Burr Oak,8/3/2005,9,409212,4377499,7,12.35825,
Burr Oak,8/23/2005,dam,409224,4377256,0,26.9,7.78
Burr Oak,8/23/2005,dam,409224,4377256,1,26.5,8.02
Burr Oak,8/23/2005,dam,409224,4377256,2,26.5,8.03
Burr Oak,8/23/2005,dam,409224,4377256,3,26.4,7.95
Burr Oak,8/23/2005,dam,409224,4377256,4,25.7,6.75
Burr Oak,8/23/2005,dam,409224,4377256,5,21.4,2.05
Burr Oak,8/23/2005,dam,409224,4377256,6,17.6,1.12
Burr Oak,8/23/2005,dam,409224,4377256,7,14,1.1
Burr Oak,8/23/2005,dam,409224,4377256,8,12.4,1.06
Burr Oak,8/23/2005,upper,411383,4376784,0,28.3,7.99
Burr Oak,8/23/2005,upper,411383,4376784,1,27.3,8.44
Burr Oak,8/23/2005,upper,411383,4376784,2,26.8,7.23
Burr Oak,8/23/2005,upper,411383,4376784,3,26.5,6.34
Burr Oak,8/23/2005,upper,411383,4376784,4,26.1,1.22
Burr Oak,10/17/2005,lower,409205,4377325,0,18.2,4
Burr Oak,10/17/2005,lower,409205,4377325,1,18,4.2
Burr Oak,10/17/2005,lower,409205,4377325,2,17.9,4.2
Burr Oak,10/17/2005,lower,409205,4377325,3,17.9,4.2
Burr Oak,10/17/2005,lower,409205,4377325,4,17.9,4.2
Burr Oak,10/17/2005,lower,409205,4377325,5,17.9,4.3
Burr Oak,10/17/2005,lower,409205,4377325,6,15,3.2
Burr Oak,10/17/2005,lower,409205,4377325,7,13,2.8
Burr Oak,10/17/2005,lower,409205,4377325,8,12.9,2.2
Burr Oak,10/17/2005,lower,409205,4377325,9,12,2
Burr Oak,10/17/2005,upper,411217,4376927,0,19.1,9.4
Burr Oak,10/17/2005,upper,411217,4376927,1,18,10.3
Burr Oak,10/17/2005,upper,411217,4376927,2,17.5,10.3
Burr Oak,10/17/2005,upper,411217,4376927,3,17.2,10.5
Burr Oak,6/6/2006,2,409186,4377276,0,22.6,10.2
Burr Oak,6/6/2006,2,409186,4377276,1,22.7,10.4
Burr Oak,6/6/2006,2,409186,4377276,2,22.5,10.45
Burr Oak,6/6/2006,2,409186,4377276,3,22.4,10.4
Burr Oak,6/6/2006,2,409186,4377276,4,18.7,10.95
Burr Oak,6/6/2006,2,409186,4377276,5,16.8,9.4
Burr Oak,6/6/2006,2,409186,4377276,6,15.6,5
Burr Oak,6/6/2006,2,409186,4377276,7,14.3,2.7
Burr Oak,6/6/2006,2,409186,4377276,8,12.6,2.4
Burr Oak,6/6/2006,2,409186,4377276,9,11,2.3
Burr Oak,6/6/2006,upper,411202,4376955,0,23,6
Burr Oak,6/6/2006,upper,411202,4376955,1,22.9,6.4
Burr Oak,6/6/2006,upper,411202,4376955,2,22.7,6.4
Burr Oak,6/6/2006,upper,411202,4376955,3,20.5,2.7
Burr Oak,6/6/2006,upper,411202,4376955,4,20.5,0
Burr Oak,7/31/2006,9,409212,4377499,1,29.5,
Burr Oak,7/31/2006,9,409212,4377499,3,26.59775,
Burr Oak,7/31/2006,9,409212,4377499,5,21.485,
Burr Oak,7/31/2006,9,409212,4377499,7,14.7325,
Burr Oak,7/31/2006,W01,409229,4377482,0,31.7,8.65
Burr Oak,7/31/2006,W01,409229,4377482,1,31.4,9.42
Burr Oak,7/31/2006,W01,409229,4377482,2,27.6,11.14
Burr Oak,7/31/2006,W01,409229,4377482,3,27.3,10.21
Burr Oak,7/31/2006,W01,409229,4377482,4,24.1,1.9
Burr Oak,7/31/2006,W01,409229,4377482,5,21.8,0.12
Burr Oak,7/31/2006,W01,409229,4377482,6,17.7,0.4
Burr Oak,7/31/2006,W01,409229,4377482,7,16.1,0.3
Burr Oak,10/16/2006,1,409252,4377341,0,15.4,5.46
Burr Oak,10/16/2006,1,409252,4377341,1,15.4,5.19
Burr Oak,10/16/2006,1,409252,4377341,2,15.4,5.18
Burr Oak,10/16/2006,1,409252,4377341,3,15.4,5.18
Burr Oak,10/16/2006,1,409252,4377341,4,15.4,5.1
Burr Oak,10/16/2006,1,409252,4377341,5,15.4,5.04
Burr Oak,10/16/2006,1,409252,4377341,6,15.4,4.97
Burr Oak,10/16/2006,1,409252,4377341,7,15.4,4.94
Burr Oak,10/16/2006,1,409252,4377341,8,15.3,4.78
Burr Oak,10/16/2006,1,409252,4377341,9,15.2,0.01
Burr Oak,10/16/2006,2,411165,4376996,0,14.1,7.36
Burr Oak,10/16/2006,2,411165,4376996,1,14,7.21
Burr Oak,10/16/2006,2,411165,4376996,2,13.9,7.43
Burr Oak,10/16/2006,2,411165,4376996,3,13.7,7.35
Burr Oak,10/16/2006,2,411165,4376996,4,13.7,0.01
Burr Oak,6/6/2007,1,409217,4377478,0,24.3,7.9
Burr Oak,6/6/2007,1,409217,4377478,1,24.2,8
Burr Oak,6/6/2007,1,409217,4377478,2,23.9,8
Burr Oak,6/6/2007,1,409217,4377478,3,22,9.7
Burr Oak,6/6/2007,1,409217,4377478,4,18.9,10.2
Burr Oak,6/6/2007,1,409217,4377478,5,13.7,9
Burr Oak,6/6/2007,1,409217,4377478,6,10.6,1.9
Burr Oak,6/6/2007,1,409217,4377478,7,9.4,0.1
Burr Oak,6/6/2007,1,409217,4377478,8,8.9,0.1
Burr Oak,6/6/2007,2,411176,4377167,0,24.4,8.9
Burr Oak,6/6/2007,2,411176,4377167,1,24.5,8.7
Burr Oak,6/6/2007,2,411176,4377167,2,24.1,8.1
Burr Oak,6/6/2007,2,411176,4377167,3,21,3.4
Burr Oak,8/2/2007,9,409212,4377499,3,25.0105,
Burr Oak,8/2/2007,9,409212,4377499,5,19.97775,
Burr Oak,8/2/2007,9,409212,4377499,7,11.89225,
Burr Oak,8/2/2007,1,409237,4377521,0,30.8,8.12
Burr Oak,8/2/2007,1,409237,4377521,1,30.1,8.89
Burr Oak,8/2/2007,1,409237,4377521,2,27.5,9.96
Burr Oak,8/2/2007,1,409237,4377521,3,26.2,10.12
Burr Oak,8/2/2007,1,409237,4377521,4,24.4,9.93
Burr Oak,8/2/2007,1,409237,4377521,5,22.3,6.74
Burr Oak,8/2/2007,1,409237,4377521,6,16.7,0.74
Burr Oak,8/2/2007,1,409237,4377521,7,13.3,0.21
Burr Oak,8/2/2007,1,409237,4377521,8,11,0.03
Burr Oak,8/27/2007,1,411725,4378529,0,28.5,4.7
Burr Oak,8/27/2007,1,411725,4378529,1,27.8,4.3
Burr Oak,8/27/2007,1,411725,4378529,2,27,0.2
Burr Oak,8/27/2007,2,410827,4376280,0,28.5,7
Burr Oak,8/27/2007,2,410827,4376280,1,28.2,7.3
Burr Oak,8/27/2007,2,410827,4376280,2,27.7,7.2
Burr Oak,8/27/2007,2,410827,4376280,3,27.2,5.5
Burr Oak,8/27/2007,2,410827,4376280,4,25.5,0.3
Burr Oak,8/27/2007,3,409208,4377475,0,28.7,7.4
Burr Oak,8/27/2007,3,409208,4377475,1,28.3,7.7
Burr Oak,8/27/2007,3,409208,4377475,2,27.4,7.9
Burr Oak,8/27/2007,3,409208,4377475,3,26.9,7.9
Burr Oak,8/27/2007,3,409208,4377475,4,24.4,4.4
Burr Oak,8/27/2007,3,409208,4377475,5,21.5,0.9
Burr Oak,8/27/2007,3,409208,4377475,6,17.8,0.1
Burr Oak,8/27/2007,3,409208,4377475,7,13.9,0.09
Burr Oak,8/27/2007,3,409208,4377475,8,11.9,0.06
Burr Oak,10/22/2007,1,411620,4376865,0,18.5,8.66
Burr Oak,10/22/2007,1,411620,4376865,1,18.4,8.93
Burr Oak,10/22/2007,1,411620,4376865,2,18.4,8.91
Burr Oak,10/22/2007,1,411620,4376865,3,17.9,4.57
Burr Oak,10/22/2007,2,409242,4377497,0,18.8,7.57
Burr Oak,10/22/2007,2,409242,4377497,1,18.7,7.09
Burr Oak,10/22/2007,2,409242,4377497,2,18.4,5.8
Burr Oak,10/22/2007,2,409242,4377497,3,18.4,5.1
Burr Oak,10/22/2007,2,409242,4377497,4,18.3,4.1
Burr Oak,10/22/2007,2,409242,4377497,5,18.1,3.3
Burr Oak,10/22/2007,2,409242,4377497,6,18,0.04
Burr Oak,10/22/2007,2,409242,4377497,7,14.9,0
Burr Oak,10/22/2007,2,409242,4377497,8,13.6,0
Burr Oak,6/11/2008,1,409217,4377493,0,26.6,6.7
Burr Oak,6/11/2008,1,409217,4377493,1,26.6,6.7
Burr Oak,6/11/2008,1,409217,4377493,2,26.5,7.3
Burr Oak,6/11/2008,1,409217,4377493,3,23.1,8.1
Burr Oak,6/11/2008,1,409217,4377493,4,19.4,8.1
Burr Oak,6/11/2008,1,409217,4377493,5,17.4,3.6
Burr Oak,6/11/2008,1,409217,4377493,6,15.8,0.6
Burr Oak,6/11/2008,1,409217,4377493,7,14.1,0
Burr Oak,6/11/2008,1,409217,4377493,8,13.1,0
Burr Oak,6/11/2008,1,409217,4377493,8.5,12.3,0
Burr Oak,6/11/2008,2,410244,4375671,0,27.1,7.7
Burr Oak,6/11/2008,2,410244,4375671,1,26.6,7.8
Burr Oak,6/11/2008,2,410244,4375671,2,26.3,7.9
Burr Oak,6/11/2008,2,410244,4375671,3,24.1,7.3
Burr Oak,6/11/2008,2,410244,4375671,4,19.9,3.3
Burr Oak,6/11/2008,2,410244,4375671,5,17.9,1.4
Burr Oak,6/11/2008,2,410244,4375671,6,16.3,0
Burr Oak,6/11/2008,3,411164,4377238,0,27.6,7.4
Burr Oak,6/11/2008,3,411164,4377238,1,27.6,7.7
Burr Oak,6/11/2008,3,411164,4377238,2,26.7,6.7
Burr Oak,6/11/2008,3,411164,4377238,3,22.7,3.1
Burr Oak,6/11/2008,3,411164,4377238,3.5,22.4,0.4
Burr Oak,8/6/2008,9,409251,4377533,1,27.48675,
Burr Oak,8/6/2008,9,409251,4377533,3,27.026,
Burr Oak,8/6/2008,9,409251,4377533,5,22.9145,
Burr Oak,8/6/2008,9,409251,4377533,7,15.31825,
Burr Oak,8/6/2008,W01,409246,4377477,0,29,9.22
Burr Oak,8/6/2008,W01,409246,4377477,1,28.1,9.74
Burr Oak,8/6/2008,W01,409246,4377477,2,27.9,9.78
Burr Oak,8/6/2008,W01,409246,4377477,3,27.2,8.76
Burr Oak,8/6/2008,W01,409246,4377477,4,26.2,6.04
Burr Oak,8/6/2008,W01,409246,4377477,5,23.6,1.37
Burr Oak,8/6/2008,W01,409246,4377477,6,19,0.36
Burr Oak,8/6/2008,W01,409246,4377477,7,16,0.14
Burr Oak,8/6/2008,W01,409246,4377477,8,13.9,0.08
Burr Oak,8/6/2008,W01,409246,4377477,9,13.6,0.06
Burr Oak,10/6/2008,1,411227,4377581,0,18.3,8.7
Burr Oak,10/6/2008,1,411227,4377581,1,18.3,8.62
Burr Oak,10/6/2008,1,411227,4377581,2,18.3,8.45
Burr Oak,10/6/2008,1,411227,4377581,2.5,18.2,7.38
Burr Oak,10/6/2008,2,410195,4376205,0,19.4,7.3
Burr Oak,10/6/2008,2,410195,4376205,1,19.4,7.19
Burr Oak,10/6/2008,2,410195,4376205,2,19.4,7.15
Burr Oak,10/6/2008,2,410195,4376205,3,19.3,6.8
Burr Oak,10/6/2008,2,410195,4376205,4,19.2,6.08
Burr Oak,10/6/2008,2,410195,4376205,5,19.1,5.71
Burr Oak,10/6/2008,2,410195,4376205,6,19.1,4.61
Burr Oak,10/6/2008,2,410195,4376205,7,19,4.23
Burr Oak,10/6/2008,2,410195,4376205,7.5,17.1,3.3
Burr Oak,10/6/2008,3,409199,4377494,0,19.9,5
Burr Oak,10/6/2008,3,409199,4377494,1,19.7,4.97
Burr Oak,10/6/2008,3,409199,4377494,2,19.7,4.97
Burr Oak,10/6/2008,3,409199,4377494,3,19.6,4.78
Burr Oak,10/6/2008,3,409199,4377494,4,19.4,4
Burr Oak,10/6/2008,3,409199,4377494,5,19.3,3.19
Burr Oak,10/6/2008,3,409199,4377494,6,19.2,3.05
Burr Oak,10/6/2008,3,409199,4377494,7,17.8,0.85
Burr Oak,10/6/2008,3,409199,4377494,8,15,0
Burr Oak,6/3/2009,1,409198,4377520,0,24.2,8.7
Burr Oak,6/3/2009,1,409198,4377520,1,24.2,8.61
Burr Oak,6/3/2009,1,409198,4377520,2,24.2,8.49
Burr Oak,6/3/2009,1,409198,4377520,3,23.1,9.54
Burr Oak,6/3/2009,1,409198,4377520,4,20,9.11
Burr Oak,6/3/2009,1,409198,4377520,5,17.9,5.28
Burr Oak,6/3/2009,1,409198,4377520,6,15.9,0.83
Burr Oak,6/3/2009,1,409198,4377520,7,13.7,0.03
Burr Oak,6/3/2009,1,409198,4377520,8,12.5,0.02
Burr Oak,6/3/2009,1,409198,4377520,9,11.8,0
Burr Oak,6/3/2009,2,410167,4375876,0,24.1,8.67
Burr Oak,6/3/2009,2,410167,4375876,1,24.1,8.62
Burr Oak,6/3/2009,2,410167,4375876,2,24.1,8.52
Burr Oak,6/3/2009,2,410167,4375876,3,23.4,8.3
Burr Oak,6/3/2009,2,410167,4375876,4,19.9,5.41
Burr Oak,6/3/2009,2,410167,4375876,5,17.8,1
Burr Oak,6/3/2009,2,410167,4375876,6,16,0.04
Burr Oak,6/3/2009,2,410167,4375876,6.5,14.6,0.01
Burr Oak,6/3/2009,3,411390,4377020,0,24.3,8.35
Burr Oak,6/3/2009,3,411390,4377020,1,24.2,7.97
Burr Oak,6/3/2009,3,411390,4377020,2,24,7.27
Burr Oak,6/3/2009,3,411390,4377020,3,20.8,5.75
Burr Oak,6/3/2009,3,411390,4377020,4,20,3.08
Burr Oak,8/5/2009,1,409293,4377519,0,25.7,9.07
Burr Oak,8/5/2009,1,409293,4377519,1,25.7,8.88
Burr Oak,8/5/2009,1,409293,4377519,2,25.5,8.67
Burr Oak,8/5/2009,1,409293,4377519,3,24.3,2.66
Burr Oak,8/5/2009,1,409293,4377519,4,23.5,0.17
Burr Oak,8/5/2009,1,409293,4377519,5,20.7,0.11
Burr Oak,8/5/2009,1,409293,4377519,6,17.9,0.11
Burr Oak,8/5/2009,1,409293,4377519,7,15.6,0.12
Burr Oak,8/5/2009,1,409293,4377519,8,14.9,0.12
Burr Oak,8/5/2009,1,409293,4377519,9,14.8,0.12
Burr Oak,8/5/2009,9,409208,4377491,1,25.6165,
Burr Oak,8/5/2009,9,409208,4377491,3,24.1945,
Burr Oak,8/5/2009,9,409208,4377491,5,21.06175,
Burr Oak,8/5/2009,9,409208,4377491,7,15.2405,
Burr Oak,10/13/2009,1,411230,4377518,0,16.2,8.7
Burr Oak,10/13/2009,1,411230,4377518,1,16.1,8.63
Burr Oak,10/13/2009,1,411230,4377518,2,16.1,8.44
Burr Oak,10/13/2009,2,410707,4376058,0,16.5,7.23
Burr Oak,10/13/2009,2,410707,4376058,1,16.6,7.2
Burr Oak,10/13/2009,2,410707,4376058,2,16.6,7.18
Burr Oak,10/13/2009,2,410707,4376058,3,16.6,7.13
Burr Oak,10/13/2009,2,410707,4376058,4,16.5,6.74
Burr Oak,10/13/2009,2,410707,4376058,5,16.6,5.63
Burr Oak,10/13/2009,2,410707,4376058,6,16.1,3.95
Burr Oak,10/13/2009,3,409247,4377510,0,16.7,3.79
Burr Oak,10/13/2009,3,409247,4377510,1,16.8,3.7
Burr Oak,10/13/2009,3,409247,4377510,2,16.8,2.29
Burr Oak,10/13/2009,3,409247,4377510,3,16.7,1.97
Burr Oak,10/13/2009,3,409247,4377510,4,16.7,1.97
Burr Oak,10/13/2009,3,409247,4377510,5,16.7,1.89
Burr Oak,10/13/2009,3,409247,4377510,6,16.7,2.11
Burr Oak,10/13/2009,3,409247,4377510,7,16.6,1.73
Burr Oak,7/13/2010,1,409234,4377465,0,28.8,7.39
Burr Oak,7/13/2010,1,409234,4377465,1,28.8,7.35
Burr Oak,7/13/2010,1,409234,4377465,2,28.9,7.11
Burr Oak,7/13/2010,1,409234,4377465,3,27.8,7.58
Burr Oak,7/13/2010,1,409234,4377465,4,25.4,6.65
Burr Oak,7/13/2010,1,409234,4377465,5,22.6,1.9
Burr Oak,7/13/2010,1,409234,4377465,6,18,0.04
Burr Oak,7/13/2010,1,409234,4377465,7,15.5,0
Burr Oak,7/13/2010,1,409234,4377465,8,13.7,0
Burr Oak,7/13/2010,2,411137,4377319,0,28.8,7.71
Burr Oak,7/13/2010,2,411137,4377319,1,28.8,6.7
Burr Oak,7/13/2010,2,411137,4377319,2,28.8,6.48
Burr Oak,7/13/2010,2,411137,4377319,3,28.4,3.23
Burr Oak,8/10/2010,9,409208,4377491,1,28.9035,
Burr Oak,8/10/2010,9,409208,4377491,3,27.43775,
Burr Oak,8/10/2010,9,409208,4377491,5,22.0825,
Burr Oak,8/10/2010,9,409208,4377491,7,14.577,
Burr Oak,8/10/2010,Dam,409235,4377462,0,30.9,9.6
Burr Oak,8/10/2010,Dam,409235,4377462,1,29.4,10.9
Burr Oak,8/10/2010,Dam,409235,4377462,2,28.8,11
Burr Oak,8/10/2010,Dam,409235,4377462,3,27.4,8.8
Burr Oak,8/10/2010,Dam,409235,4377462,4,26,4.1
Burr Oak,8/10/2010,Dam,409235,4377462,5,21.4,0.9
Burr Oak,8/10/2010,Dam,409235,4377462,6,17.6,0.5
Burr Oak,8/10/2010,Dam,409235,4377462,7,15.5,0.4
Burr Oak,8/10/2010,Dam,409235,4377462,8,13.8,0.3
Burr Oak,10/12/2010,1,411331,4377560,0,18.2,7.02
Burr Oak,10/12/2010,1,411331,4377560,1,18.1,7.14
Burr Oak,10/12/2010,1,411331,4377560,2,17.9,6.8
Burr Oak,10/12/2010,2,410322,4376145,0,18.6,9.81
Burr Oak,10/12/2010,2,410322,4376145,1,18.6,9.65
Burr Oak,10/12/2010,2,410322,4376145,2,18.5,9.52
Burr Oak,10/12/2010,2,410322,4376145,3,18.2,5.97
Burr Oak,10/12/2010,2,410322,4376145,4,17.9,4.17
Burr Oak,10/12/2010,2,410322,4376145,5,17.7,2.6
Burr Oak,10/12/2010,3,409309,4377342,0,18.3,6.16
Burr Oak,10/12/2010,3,409309,4377342,1,18.2,6.18
Burr Oak,10/12/2010,3,409309,4377342,2,18,6.09
Burr Oak,10/12/2010,3,409309,4377342,3,18,6.03
Burr Oak,10/12/2010,3,409309,4377342,4,17.8,2.1
